timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw,gyro.x,gyro.y,gyro.z,acc.x,acc.y,acc.z,baro.asl,lighthouse.x,lighthouse.y,lighthouse.z
301595.04,-0.009757974185049534,-0.000262481567915529,0.002863076515495777,-0.027045292779803276,-0.021027622744441032,-0.004733960144221783,0.9472790956497192,0.04229850694537163,0.33982226252555847,-0.20293188095092773,0.24054837226867676,0.0058486792258918285,-0.006070531904697418,0.014045467600226402,1.0027275085449219,105.440185546875,0.0,0.0,0.0
301599.006,-0.009757974185049534,-0.000262481567915529,0.002863076515495777,-0.027045292779803276,-0.021027622744441032,-0.004733960144221783,0.9472790956497192,0.04229850694537163,0.33982226252555847,-0.11344286054372787,-0.23963108658790588,0.2264655977487564,-0.006789301987737417,0.013566354289650917,1.0024927854537964,105.440185546875,0.0,0.0,0.0
301602.933,-0.010031589306890965,-0.00047389534302055836,0.0028168971184641123,-0.02767786756157875,-0.021255046129226685,-0.0045011090114712715,0.9448087811470032,0.04096893221139908,0.34009167551994324,-0.15459321439266205,-0.06724213063716888,0.06403481215238571,-0.006288825999945402,0.012414712458848953,1.0014971494674683,105.440185546875,0.0,0.0,0.0
301606.892,-0.010031589306890965,-0.00047389534302055836,0.0028168971184641123,-0.02767786756157875,-0.021255046129226685,-0.0045011090114712715,0.9448087811470032,0.04096893221139908,0.34009167551994324,-0.20379798114299774,0.004689297638833523,0.09319169819355011,-0.005741555243730545,0.011654937639832497,1.0008000135421753,105.440185546875,0.0,0.0,0.0
301610.892,-0.010311762802302837,-0.0006884743925184011,0.0027726420667022467,-0.028356878086924553,-0.021660679951310158,-0.00434912322089076,0.9422175884246826,0.04186289384961128,0.34088900685310364,0.04886014387011528,0.018885333091020584,-0.10977036505937576,-0.0058431983925402164,0.011719903908669949,1.0009485483169556,105.3800277709961,0.0,0.0,0.0
301614.801,-0.010187774896621704,-0.0007796519203111529,0.002750222571194172,-0.02754771150648594,-0.022175628691911697,-0.00448028976097703,0.9463928937911987,0.035800062119960785,0.39069944620132446,-0.022510353475809097,0.10425282269716263,-0.13491113483905792,-0.004554636310786009,0.012707432731986046,1.001383662223816,105.3800277709961,0.0,0.0,0.0
301618.765,-0.010187774896621704,-0.0007796519203111529,0.002750222571194172,-0.02754771150648594,-0.022175628691911697,-0.00448028976097703,0.9463928937911987,0.035800062119960785,0.39069944620132446,-0.02551957219839096,0.1301751583814621,0.122776560485363,-0.0035734723787754774,0.01401672326028347,1.0010013580322266,105.3800277709961,0.0,0.0,0.0
301622.703,-0.01046600379049778,-0.0010034636361524463,0.002706006867811084,-0.028098203241825104,-0.02258658967912197,-0.004362072329968214,0.9453420042991638,0.03510250151157379,0.3895338177680969,-0.05190266668796539,-0.23594333231449127,0.2638288140296936,-0.004190617706626654,0.015121283940970898,1.0012692213058472,105.3800277709961,0.0,0.0,0.0
301626.66,-0.01046600379049778,-0.0010034636361524463,0.002706006867811084,-0.028098203241825104,-0.02258658967912197,-0.004362072329968214,0.9453420042991638,0.03510250151157379,0.3895338177680969,0.1466580331325531,-0.036969441920518875,0.1107451468706131,-0.004093799274414778,0.014681510627269745,1.0012108087539673,105.3800277709961,0.0,0.0,0.0
301630.658,-0.010749232023954391,-0.0012302105315029621,0.002663014456629753,-0.028547637164592743,-0.022762689739465714,-0.0042356522753834724,0.9445980191230774,0.03579122945666313,0.39095768332481384,0.18016918003559113,0.15629328787326813,-0.06892383843660355,-0.0035413873847573996,0.014124516397714615,1.0002670288085938,105.45658874511719,0.0,0.0,0.0
301634.572,-0.006460599135607481,0.0029647708870470524,0.0049919262528419495,-0.0007408093078993261,0.0015265826368704438,0.004929498303681612,0.7310718297958374,-0.20247691869735718,0.3938148021697998,0.08505461364984512,0.13495557010173798,-0.22011032700538635,-0.0036665445659309626,0.013551120646297932,1.0003689527511597,105.45658874511719,0.0,0.0,0.0
