timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw,gyro.x,gyro.y,gyro.z,acc.x,acc.y,acc.z,baro.asl,lighthouse.x,lighthouse.y,lighthouse.z
358715.393,0.008579728193581104,0.0053467112593352795,0.0055460636503994465,0.006148792803287506,0.0070887100882828236,0.009821265004575253,0.7739524245262146,0.0027500551659613848,5.273739814758301,-0.05902103707194328,0.18389856815338135,-0.11588957905769348,-0.001894693006761372,0.015628313645720482,1.0021874904632568,105.39643096923828,0.0,0.0,0.0
358719.327,0.008579728193581104,0.0053467112593352795,0.0055460636503994465,0.006148792803287506,0.0070887100882828236,0.009821265004575253,0.7739524245262146,0.0027500551659613848,5.273739814758301,-0.1619683802127838,0.04559365659952164,0.06711377203464508,-0.0019487321842461824,0.015204323455691338,1.0032788515090942,105.39643096923828,0.0,0.0,0.0
358723.289,0.004740261472761631,0.002418692223727703,0.0032903074752539396,0.0003327169397380203,-0.0013695170637220144,-0.004076486453413963,0.8365928530693054,0.05279023200273514,5.254122257232666,0.17693442106246948,0.04577982425689697,0.016006240621209145,-0.0014336345484480262,0.015066743828356266,1.0035353899002075,105.39643096923828,0.0,0.0,0.0
358727.286,0.007671969477087259,0.004113675095140934,0.003573242574930191,0.005841718055307865,0.00427356967702508,-0.0028450568206608295,0.7961980700492859,0.0043283854611217976,5.287536144256592,0.08148015290498734,-0.03878675773739815,0.017865849658846855,-0.0005242281476967037,0.014570306986570358,1.0026075839996338,105.35816192626953,0.0,0.0,0.0
358731.206,0.007729787845164537,0.0041567799635231495,0.003546347375959158,0.005722321104258299,0.004346819128841162,-0.002533667255192995,0.7962499856948853,0.004312642849981785,5.282414436340332,0.048835109919309616,0.041696760803461075,-0.17869456112384796,-0.00019391163368709385,0.01352785062044859,1.0016857385635376,105.35816192626953,0.0,0.0,0.0
358735.17,0.00729649793356657,0.004107316955924034,0.00407517421990633,0.004803929477930069,0.004104950465261936,0.001853054272942245,0.7971317172050476,0.011861124075949192,5.343011856079102,0.028493443503975868,0.3370649218559265,-0.16454750299453735,-0.0007751437369734049,0.01415330357849598,1.001746416091919,105.35816192626953,0.0,0.0,0.0
358739.098,0.0060475971549749374,0.003358776681125164,0.002573311096057296,0.002371917711570859,0.0015610819682478905,-0.010151351802051067,0.8152397274971008,0.03237238526344299,5.337157249450684,-0.09602958709001541,0.013286243192851543,-0.05059141665697098,-0.0019501543138176203,0.015001630410552025,1.002063274383545,105.35816192626953,0.0,0.0,0.0
358743.059,0.006070635747164488,0.0033742610830813646,0.002472725696861744,0.002235967665910721,0.0015354534843936563,-0.009965372271835804,0.8144821524620056,0.030583130195736885,5.330232620239258,0.1910502165555954,-0.17745845019817352,0.2191515415906906,-0.00311899371445179,0.015310339629650116,1.002603530883789,105.35816192626953,0.0,0.0,0.0
358747.059,0.006070635747164488,0.0033742610830813646,0.002472725696861744,0.002235967665910721,0.0015354534843936563,-0.009965372271835804,0.8144821524620056,0.030583130195736885,5.330232620239258,0.11712229996919632,-0.251842200756073,0.05456637591123581,-0.00310724088922143,0.015736950561404228,1.0025341510772705,105.35269165039062,0.0,0.0,0.0
358750.961,0.006091257091611624,0.003390052355825901,0.0023743584752082825,0.0018884337041527033,0.001622491399757564,-0.009707690216600895,0.8147311210632324,0.03239167109131813,5.3260650634765625,0.12207107990980148,0.04450039193034172,-0.01080263126641512,-0.001657720422372222,0.015641195699572563,1.0031051635742188,105.35269165039062,0.0,0.0,0.0
358754.932,0.006091257091611624,0.003390052355825901,0.0023743584752082825,0.0018884337041527033,0.001622491399757564,-0.009707690216600895,0.8147311210632324,0.03239167109131813,5.3260650634765625,-0.14123395085334778,0.3002326488494873,0.009967871941626072,-0.0007510710274800658,0.01624848134815693,1.0047459602355957,105.35269165039062,0.0,0.0,0.0
358758.865,0.005210759583860636,0.0026877589989453554,0.0010189226595684886,-0.001135832630097866,-0.0013612594921141863,-0.021340711042284966,0.8352287411689758,0.05642443522810936,5.320731163024902,-0.0029162715654820204,-0.051920417696237564,-0.04217837005853653,-0.00011495111539261416,0.016425618901848793,1.0053575038909912,105.35269165039062,0.0,0.0,0.0
358762.826,0.005198406986892223,0.0026747656520456076,0.0008076929952949286,-0.0013348037609830499,-0.0012375968508422375,-0.020904814824461937,0.834126353263855,0.05482833459973335,5.3152899742126465,-0.06739865243434906,-0.496165931224823,0.19568146765232086,-0.00044616946252062917,0.016030510887503624,1.0061839818954468,105.35269165039062,0.0,0.0,0.0
358766.832,0.005198406986892223,0.0026747656520456076,0.0008076929952949286,-0.0013348037609830499,-0.0012375968508422375,-0.020904814824461937,0.834126353263855,0.05482833459973335,5.3152899742126465,0.11565877497196198,-0.3517278730869293,0.08367069810628891,-0.0015993525739759207,0.014630530029535294,1.004844069480896,105.41830444335938,0.0,0.0,0.0
358770.739,0.0051840911619365215,0.002662694314494729,0.0006013460224494338,-0.0015285148983821273,-0.0011768211843445897,-0.02036418206989765,0.8335070013999939,0.058304253965616226,5.311093330383301,-0.10934476554393768,0.20432651042938232,0.004914338234812021,-0.0027851241175085306,0.014125453308224678,1.0027203559875488,105.41830444335938,0.0,0.0,0.0
358774.707,0.005086810793727636,0.002148857805877924,0.0012965648202225566,-0.0016574790934100747,-0.003990480210632086,-0.014273746870458126,0.852799117565155,0.06149608641862869,5.367897987365723,0.16229143738746643,-0.06859090924263,-0.10829891264438629,-0.0029155039228498936,0.013422981835901737,1.000777006149292,105.41830444335938,0.0,0.0,0.0
358778.637,0.005086810793727636,0.002148857805877924,0.0012965648202225566,-0.0016574790934100747,-0.003990480210632086,-0.014273746870458126,0.852799117565155,0.06149608641862869,5.367897987365723,0.19826070964336395,-0.08946453034877777,0.1492626816034317,-0.0015420274576172233,0.012729467824101448,0.9996887445449829,105.41830444335938,0.0,0.0,0.0
358782.596,0.0035946446005254984,0.0007540766964666545,0.0008426894200965762,-0.006722136400640011,-0.010681797750294209,-0.016484389081597328,0.895935595035553,0.09775201976299286,5.283052921295166,-0.019529638811945915,-0.2651897668838501,-0.0043954141438007355,-0.0005166864721104503,0.012775658629834652,1.0007020235061646,105.41830444335938,0.0,0.0,0.0
358786.601,0.0035946446005254984,0.0007540766964666545,0.0008426894200965762,-0.006722136400640011,-0.010681797750294209,-0.016484389081597328,0.895935595035553,0.09775201976299286,5.283052921295166,-0.09720329940319061,0.17672303318977356,-0.12947379052639008,-0.0008390742586925626,0.012155652046203613,1.001166820526123,105.42924499511719,0.0,0.0,0.0
358790.51,0.0035263681784272194,0.0006455873954109848,0.0006783262360841036,-0.0069342018105089664,-0.011015682481229305,-0.01638766936957836,0.8944457173347473,0.09801962971687317,5.2775092124938965,-0.14033567905426025,0.043810319155454636,0.11394334584474564,-0.0014784772647544742,0.01245687436312437,1.0013822317123413,105.42924499511719,0.0,0.0,0.0
358794.475,0.0035263681784272194,0.0006455873954109848,0.0006783262360841036,-0.0069342018105089664,-0.011015682481229305,-0.01638766936957836,0.8944457173347473,0.09801962971687317,5.2775092124938965,0.1579885482788086,-0.34713834524154663,0.1805046647787094,-0.0015901050064712763,0.013431883417069912,1.0004032850265503,105.42924499511719,0.0,0.0,0.0
358798.413,0.0032529921736568213,0.00021100923186168075,-0.0002559875720180571,-0.008232641965150833,-0.013496126048266888,-0.024108806625008583,0.9120846390724182,0.10893552005290985,5.269952774047852,0.0430520698428154,-0.12486597895622253,0.08092029392719269,-0.0009034202666953206,0.01415496040135622,0.9998446702957153,105.42924499511719,0.0,0.0,0.0
358802.373,0.0031691743060946465,7.459243352059275e-05,-0.0004967303248122334,-0.008532238192856312,-0.013786845840513706,-0.024039117619395256,0.9115741848945618,0.11052040010690689,5.266108512878418,0.04466439038515091,-0.1356727033853531,-0.05715490132570267,-0.00014756272139493376,0.014931094832718372,0.9991459846496582,105.42924499511719,0.0,0.0,0.0
358806.364,0.0031691743060946465,7.459243352059275e-05,-0.0004967303248122334,-0.008532238192856312,-0.013786845840513706,-0.024039117619395256,0.9115741848945618,0.11052040010690689,5.266108512878418,-0.09624512493610382,-0.1447456032037735,0.2550593316555023,0.0006304426933638752,0.014017715118825436,0.9995320439338684,105.40190887451172,0.0,0.0,0.0
358810.285,0.0030830230098217726,-6.410130299627781e-05,-0.0007373580010607839,-0.00869933981448412,-0.01395148690789938,-0.024085799232125282,0.9102944731712341,0.11147061735391617,5.261594295501709,-0.20284385979175568,0.0801924392580986,0.11507081240415573,0.00019917589088436216,0.01303398609161377,1.0004045963287354,105.40190887451172,0.0,0.0,0.0
358814.259,0.0030830230098217726,-6.410130299627781e-05,-0.0007373580010607839,-0.00869933981448412,-0.01395148690789938,-0.024085799232125282,0.9102944731712341,0.11147061735391617,5.261594295501709,0.19629384577274323,-0.22872091829776764,-0.13413162529468536,-0.0006858725682832301,0.013497035950422287,1.0013738870620728,105.40190887451172,0.0,0.0,0.0
358818.178,0.0030830230098217726,-6.410130299627781e-05,-0.0007373580010607839,-0.00869933981448412,-0.01395148690789938,-0.024085799232125282,0.9102944731712341,0.11147061735391617,5.261594295501709,0.1145833432674408,-0.04032236710190773,-0.14295756816864014,-0.001193069270811975,0.013427642174065113,1.001499891281128,105.40190887451172,0.0,0.0,0.0
358822.141,0.0023789131082594395,-0.0007075211615301669,-0.0007732672384008765,-0.011938173323869705,-0.017083801329135895,-0.022471971809864044,0.9281399250030518,0.13410422205924988,5.180565357208252,0.003823904087767005,-0.270277202129364,0.02224106714129448,-0.0012403841828927398,0.013219097629189491,1.0013980865478516,105.40190887451172,0.0,0.0,0.0
358826.137,0.0023789131082594395,-0.0007075211615301669,-0.0007732672384008765,-0.011938173323869705,-0.017083801329135895,-0.022471971809864044,0.9281399250030518,0.13410422205924988,5.180565357208252,0.019182352349162102,-0.360636442899704,0.04540230706334114,-0.0001059438000083901,0.012981681153178215,1.001437783241272,105.40190887451172,0.0,0.0,0.0
358830.054,0.002258231397718191,-0.0008800000068731606,-0.0009972596308216453,-0.012199805118143559,-0.017411239445209503,-0.02232581377029419,0.9272711277008057,0.1367134004831314,5.1756672859191895,-0.12292224913835526,-0.07293085008859634,0.10313674062490463,0.0011743726208806038,0.013381251133978367,1.0011425018310547,105.40190887451172,0.0,0.0,0.0
358834.019,0.002258231397718191,-0.0008800000068731606,-0.0009972596308216453,-0.012199805118143559,-0.017411239445209503,-0.02232581377029419,0.9272711277008057,0.1367134004831314,5.1756672859191895,-0.08919275552034378,0.16262051463127136,-0.19872386753559113,0.0007065883255563676,0.014153068885207176,1.0014171600341797,105.40190887451172,0.0,0.0,0.0
358837.954,0.002258231397718191,-0.0008800000068731606,-0.0009972596308216453,-0.012199805118143559,-0.017411239445209503,-0.02232581377029419,0.9272711277008057,0.1367134004831314,5.1756672859191895,-0.013872910290956497,0.08507326990365982,0.0972263440489769,0.00016165521810762584,0.014990528114140034,1.0015537738800049,105.40190887451172,0.0,0.0,0.0
358841.91,0.001848368439823389,-0.0011839638464152813,-0.0009666788973845541,-0.014014343731105328,-0.018359728157520294,-0.02043130062520504,0.9298913478851318,0.14707273244857788,5.095331192016602,0.2621624171733856,-0.09696095436811447,-0.18775667250156403,-0.0001105682531488128,0.016322366893291473,1.0018160343170166,105.40190887451172,0.0,0.0,0.0
358845.913,0.001848368439823389,-0.0011839638464152813,-0.0009666788973845541,-0.014014343731105328,-0.018359728157520294,-0.02043130062520504,0.9298913478851318,0.14707273244857788,5.095331192016602,0.14128825068473816,-0.14866365492343903,-0.15433576703071594,-0.0005873810150660574,0.016862336546182632,1.0014400482177734,105.44564819335938,0.0,0.0,0.0
358849.817,0.001848368439823389,-0.0011839638464152813,-0.0009666788973845541,-0.014014343731105328,-0.018359728157520294,-0.02043130062520504,0.9298913478851318,0.14707273244857788,5.095331192016602,-0.22784607112407684,-0.02163372002542019,0.17972292006015778,-0.0021035370882600546,0.015855606645345688,1.000441551208496,105.44564819335938,0.0,0.0,0.0
358853.783,0.002057371661067009,-0.0018198698526248336,-0.0007334892288781703,-0.012018218636512756,-0.021392228081822395,-0.017422938719391823,0.9529768824577332,0.13428625464439392,5.1579270362854,-0.19013047218322754,0.11839032918214798,0.16963499784469604,-0.002430840628221631,0.014494012109935284,1.0004017353057861,105.44564819335938,0.0,0.0,0.0
