timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw,gyro.x,gyro.y,gyro.z,acc.x,acc.y,acc.z,baro.asl,lighthouse.x,lighthouse.y,lighthouse.z
79880.317,0.11076898872852325,-0.07003752887248993,-0.0038941444363445044,0.025298001244664192,0.025216255336999893,-0.007503939792513847,0.29821282625198364,0.6265988349914551,7.350296497344971,-0.0380626879632473,0.3572016656398773,0.21132966876029968,0.015995677560567856,0.009470965713262558,0.9996100068092346,105.1995849609375,0.0,0.0,0.0
79884.29,0.11076898872852325,-0.07003752887248993,-0.0038941444363445044,0.025298001244664192,0.025216255336999893,-0.007503939792513847,0.29821282625198364,0.6265988349914551,7.350296497344971,-0.29883724451065063,0.1121169924736023,0.09450002014636993,0.015367534011602402,0.009268082678318024,0.9994842410087585,105.1995849609375,0.0,0.0,0.0
79888.225,0.11102422326803207,-0.0697830468416214,-0.003969252575188875,0.02575243078172207,0.025676563382148743,-0.0075177885591983795,0.296800434589386,0.6226613521575928,7.344273090362549,0.0666971206665039,-0.22330410778522491,-0.21942868828773499,0.015238577499985695,0.008852033875882626,0.9993477463722229,105.1995849609375,0.0,0.0,0.0
79892.179,0.10956629365682602,-0.06984851509332657,-0.0063308835960924625,0.017487213015556335,0.025076018646359444,-0.0219743512570858,0.2931883931159973,0.6922611594200134,7.348811626434326,0.11674009263515472,-0.37471818923950195,-0.052426278591156006,0.015594118274748325,0.007625577971339226,1.0005501508712769,105.1995849609375,0.0,0.0,0.0
79896.19,0.10601230710744858,-0.0722493827342987,-0.00476121949031949,0.0020713466219604015,0.008418872021138668,-0.012168350629508495,0.41392025351524353,0.8397001624107361,7.3125691413879395,0.15447784960269928,0.017164450138807297,0.014353855513036251,0.016838161274790764,0.007832699455320835,1.002357006072998,105.18865203857422,0.0,0.0,0.0
79900.089,0.10601230710744858,-0.0722493827342987,-0.00476121949031949,0.0020713466219604015,0.008418872021138668,-0.012168350629508495,0.41392025351524353,0.8397001624107361,7.3125691413879395,0.2402753233909607,-0.027059653773903847,0.06045129522681236,0.017803002148866653,0.00938358437269926,1.0023573637008667,105.18865203857422,0.0,0.0,0.0
79904.065,0.10551836341619492,-0.07300127297639847,-0.002710797591134906,-0.00031913889688439667,0.0031836703419685364,0.0003851644869428128,0.4536680281162262,0.8643797039985657,7.371776580810547,-0.08947999030351639,-0.26385974884033203,0.10483650863170624,0.017486849799752235,0.009990333579480648,1.0016169548034668,105.18865203857422,0.0,0.0,0.0
79907.997,0.105516217648983,-0.07296884059906006,-0.0027057481929659843,-0.00010921814828179777,0.0033035005908459425,0.0006250612786971033,0.45485857129096985,0.8638535141944885,7.364906311035156,0.030671192333102226,0.11792696267366409,0.017132187262177467,0.01798849180340767,0.010257312096655369,1.00132155418396,105.18865203857422,0.0,0.0,0.0
79911.945,0.10801581293344498,-0.07179737091064453,-0.001643582247197628,0.007915967144072056,0.010434537194669247,0.007374117150902748,0.40560948848724365,0.787860631942749,7.406357288360596,-0.06083791330456734,0.520795464515686,-0.040225639939308167,0.018180523067712784,0.0095156105235219,1.0023678541183472,105.18865203857422,0.0,0.0,0.0
79915.956,0.10543181747198105,-0.07347290217876434,-0.001599334180355072,0.001893254928290844,0.0018697782652452588,0.007582054939121008,0.4690312445163727,0.8484365940093994,7.373610496520996,-0.07457704097032547,0.22040118277072906,0.1497427523136139,0.016937758773565292,0.009030441753566265,1.002091407775879,105.0628890991211,0.0,0.0,0.0
