px,py,pz
0.0,1.1,0.6
0.23138809989188536,1.2358046631116162,0.24420130551829633
0.6422341232328247,1.1756095651334384,0.49368198065109614
0.7757479783260521,0.7492377579928956,0.7181393988262424
0.4269678762020048,0.5926201506922908,1.040355732126981
0.2122440169160789,0.40321250507783285,0.630455246598913
-0.170167776308595,0.3512104822798569,0.3125605941940511
0,0,0
